辞書,文境界,書字形（＝表層形）,仮名形出現形,
上代（万葉集）Unidic (Ver.1603),I,とりよろふ,トリヨロフ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,天,アマ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,香具山,カグヤマ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,登り,ノボリ
上代（万葉集）Unidic (Ver.1603),I,立ち,タチ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,国見,クニミ
上代（万葉集）Unidic (Ver.1603),I,を,ヲ
上代（万葉集）Unidic (Ver.1603),I,すれ,スレ
上代（万葉集）Unidic (Ver.1603),I,ば,バ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,国原,クニハラ
上代（万葉集）Unidic (Ver.1603),I,は,ハ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,煙,ケブリ
上代（万葉集）Unidic (Ver.1603),I,立ち,タチ
上代（万葉集）Unidic (Ver.1603),I,立つ,タツ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,海原,ウナハラ
上代（万葉集）Unidic (Ver.1603),I,は,ハ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,鴎,カマメ
上代（万葉集）Unidic (Ver.1603),I,立ち,タチ
上代（万葉集）Unidic (Ver.1603),I,立つ,タツ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,うまし,ウマシ
上代（万葉集）Unidic (Ver.1603),I,国,クニ
上代（万葉集）Unidic (Ver.1603),I,ぞ,ゾ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,蜻蛉,カゲロウ
上代（万葉集）Unidic (Ver.1603),I,島,シマ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,大和,ヤマト
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,国,クニ
上代（万葉集）Unidic (Ver.1603),I,は,ハ
上代（万葉集）Unidic (Ver.1603),B,やすみしし,ヤスミシシ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,我,ワ
上代（万葉集）Unidic (Ver.1603),I,が,ガ
上代（万葉集）Unidic (Ver.1603),I,大君,オオキミ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,朝,アサ
上代（万葉集）Unidic (Ver.1603),I,に,ニ
上代（万葉集）Unidic (Ver.1603),I,は,ハ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,取り,トリ
上代（万葉集）Unidic (Ver.1603),I,撫で,ナデ
上代（万葉集）Unidic (Ver.1603),I,たまひ,タマヒ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,夕,ユウ
上代（万葉集）Unidic (Ver.1603),I,に,ニ
上代（万葉集）Unidic (Ver.1603),I,は,ハ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,い,イ
上代（万葉集）Unidic (Ver.1603),I,寄り,ヨリ
上代（万葉集）Unidic (Ver.1603),I,立た,タタ
上代（万葉集）Unidic (Ver.1603),I,し,シ
上代（万葉集）Unidic (Ver.1603),I,し,シ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,み,ミ
上代（万葉集）Unidic (Ver.1603),I,執ら,トラ
上代（万葉集）Unidic (Ver.1603),I,し,シ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,梓,アズサ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,弓,ユミ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,中弭,ナカハズ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,音,オト
上代（万葉集）Unidic (Ver.1603),I,す,ス
上代（万葉集）Unidic (Ver.1603),I,なり,ナリ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,朝猟,アサカリ
上代（万葉集）Unidic (Ver.1603),I,に,ニ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,今,イマ
上代（万葉集）Unidic (Ver.1603),I,立た,タタ
上代（万葉集）Unidic (Ver.1603),I,す,ス
上代（万葉集）Unidic (Ver.1603),I,らし,ラシ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,夕,ユウ
上代（万葉集）Unidic (Ver.1603),I,猟,カリ
上代（万葉集）Unidic (Ver.1603),I,に,ニ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,今,イマ
上代（万葉集）Unidic (Ver.1603),I,立た,タタ
上代（万葉集）Unidic (Ver.1603),I,す,ス
上代（万葉集）Unidic (Ver.1603),I,らし,ラシ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,み,ミ
上代（万葉集）Unidic (Ver.1603),I,執ら,トラ
上代（万葉集）Unidic (Ver.1603),I,し,シ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,梓,アズサ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,弓,ユミ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,中弭,ナカハズ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,音,オト
上代（万葉集）Unidic (Ver.1603),I,す,ス
上代（万葉集）Unidic (Ver.1603),I,なり,ナリ
上代（万葉集）Unidic (Ver.1603),B,たまきはる,タマキハル
上代（万葉集）Unidic (Ver.1603),I,宇智,ウチ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,大野,オオノ
上代（万葉集）Unidic (Ver.1603),I,に,ニ
上代（万葉集）Unidic (Ver.1603),I,馬,ウマ
上代（万葉集）Unidic (Ver.1603),I,並め,ナメ
上代（万葉集）Unidic (Ver.1603),I,て,テ
上代（万葉集）Unidic (Ver.1603),I,朝,アサ
上代（万葉集）Unidic (Ver.1603),I,踏ま,フマ
上代（万葉集）Unidic (Ver.1603),I,す,ス
上代（万葉集）Unidic (Ver.1603),I,らむ,ラム
上代（万葉集）Unidic (Ver.1603),I,そ,ソ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,草深,クサブカ
上代（万葉集）Unidic (Ver.1603),I,野,ノ
上代（万葉集）Unidic (Ver.1603),B,霞,カスミ
上代（万葉集）Unidic (Ver.1603),I,立つ,タツ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,長き,ナガキ
上代（万葉集）Unidic (Ver.1603),I,春日,ハルヒ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,暮れ,クレ
上代（万葉集）Unidic (Ver.1603),I,に,ニ
上代（万葉集）Unidic (Ver.1603),I,ける,ケル
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,わづき,ワヅキ
上代（万葉集）Unidic (Ver.1603),I,も,モ
上代（万葉集）Unidic (Ver.1603),I,知ら,シラ
上代（万葉集）Unidic (Ver.1603),I,ず,ズ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,むら,ムラ
上代（万葉集）Unidic (Ver.1603),I,きもの,キモノ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,心,ココロ
上代（万葉集）Unidic (Ver.1603),I,を,ヲ
上代（万葉集）Unidic (Ver.1603),I,痛,イタ
上代（万葉集）Unidic (Ver.1603),I,み,ミ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,ぬえこ,ヌエコ
上代（万葉集）Unidic (Ver.1603),I,鳥,トリ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,うら,ウラ
上代（万葉集）Unidic (Ver.1603),I,泣け,ナケ
上代（万葉集）Unidic (Ver.1603),I,居れ,オレ
上代（万葉集）Unidic (Ver.1603),I,ば,バ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,玉,タマ
上代（万葉集）Unidic (Ver.1603),I,たすき,タスキ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,懸け,カケ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,よろしく,ヨロシク
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,遠,トオ
上代（万葉集）Unidic (Ver.1603),I,つ,ツ
上代（万葉集）Unidic (Ver.1603),I,神,カミ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,我,ワ
上代（万葉集）Unidic (Ver.1603),I,が,ガ
上代（万葉集）Unidic (Ver.1603),I,大君,オオキミ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,行幸,イデマシ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,山,ヤマ
上代（万葉集）Unidic (Ver.1603),I,越す,コス
上代（万葉集）Unidic (Ver.1603),I,風,カゼ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,ひとり,ヒトリ
上代（万葉集）Unidic (Ver.1603),I,居る,オル
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,我,ワ
上代（万葉集）Unidic (Ver.1603),I,が,ガ
上代（万葉集）Unidic (Ver.1603),I,衣手,コロモデ
上代（万葉集）Unidic (Ver.1603),I,に,ニ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,朝夕,アサヨイ
上代（万葉集）Unidic (Ver.1603),I,に,ニ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,返ら,カイラ
上代（万葉集）Unidic (Ver.1603),I,ひ,ヒ
上代（万葉集）Unidic (Ver.1603),I,ぬれ,ヌレ
上代（万葉集）Unidic (Ver.1603),I,ば,バ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,大夫,カミ
上代（万葉集）Unidic (Ver.1603),I,と,ト
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,思へ,オモヘ
上代（万葉集）Unidic (Ver.1603),I,る,ル
上代（万葉集）Unidic (Ver.1603),I,我れ,オレ
上代（万葉集）Unidic (Ver.1603),I,も,モ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,草枕,クサマクラ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,旅,タビ
上代（万葉集）Unidic (Ver.1603),I,に,ニ
上代（万葉集）Unidic (Ver.1603),I,し,シ
上代（万葉集）Unidic (Ver.1603),I,あれ,アレ
上代（万葉集）Unidic (Ver.1603),I,ば,バ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,思ひ,オモヒ
上代（万葉集）Unidic (Ver.1603),I,遣る,ヤル
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,たづき,タヅキ
上代（万葉集）Unidic (Ver.1603),I,を,ヲ
上代（万葉集）Unidic (Ver.1603),I,知ら,シラ
上代（万葉集）Unidic (Ver.1603),I,に,ニ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,網の浦,アミノウラ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,海人娘子,アマオトメ
上代（万葉集）Unidic (Ver.1603),I,ら,ラ
上代（万葉集）Unidic (Ver.1603),I,が,ガ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,焼く,ヤク
上代（万葉集）Unidic (Ver.1603),I,塩,シオ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,思ひ,オモヒ
上代（万葉集）Unidic (Ver.1603),I,ぞ,ゾ
上代（万葉集）Unidic (Ver.1603),I,焼くる,ヤクル
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,我,ワ
上代（万葉集）Unidic (Ver.1603),I,が,ガ
上代（万葉集）Unidic (Ver.1603),I,下心,シタゴコロ
上代（万葉集）Unidic (Ver.1603),B,山越し,ヤマゴシ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,風,カゼ
上代（万葉集）Unidic (Ver.1603),I,を,ヲ
上代（万葉集）Unidic (Ver.1603),I,時じ,トキジ
上代（万葉集）Unidic (Ver.1603),I,み,ミ
上代（万葉集）Unidic (Ver.1603),I,寝る,ヌル
上代（万葉集）Unidic (Ver.1603),I,夜,ヨ
上代（万葉集）Unidic (Ver.1603),I,おち,オチ
上代（万葉集）Unidic (Ver.1603),I,ず,ズ
上代（万葉集）Unidic (Ver.1603),I,家,イエ
上代（万葉集）Unidic (Ver.1603),I,なる,ナル
上代（万葉集）Unidic (Ver.1603),I,妹,イモ
上代（万葉集）Unidic (Ver.1603),I,を,ヲ
上代（万葉集）Unidic (Ver.1603),I,懸け,カケ
上代（万葉集）Unidic (Ver.1603),I,て,テ
上代（万葉集）Unidic (Ver.1603),I,偲ひ,シノヒ
上代（万葉集）Unidic (Ver.1603),I,つ,ツ
上代（万葉集）Unidic (Ver.1603),B,秋,アキ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,野,ノ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,み,ミ
上代（万葉集）Unidic (Ver.1603),I,草,クサ
上代（万葉集）Unidic (Ver.1603),I,刈り,カリ
上代（万葉集）Unidic (Ver.1603),I,葺き,フキ
上代（万葉集）Unidic (Ver.1603),I,宿れ,ヤドレ
上代（万葉集）Unidic (Ver.1603),I,り,リ
上代（万葉集）Unidic (Ver.1603),I,し,シ
上代（万葉集）Unidic (Ver.1603),I,宇治,ウジ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,宮,ミヤ
上代（万葉集）Unidic (Ver.1603),I,処,トコロ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,仮廬,カリイオ
上代（万葉集）Unidic (Ver.1603),I,し,シ
上代（万葉集）Unidic (Ver.1603),I,思ほゆ,オモホユ
上代（万葉集）Unidic (Ver.1603),B,熟田津,ニキタツ
上代（万葉集）Unidic (Ver.1603),I,に,ニ
上代（万葉集）Unidic (Ver.1603),I,船乗り,フナノリ
上代（万葉集）Unidic (Ver.1603),I,せ,セ
上代（万葉集）Unidic (Ver.1603),I,む,ム
上代（万葉集）Unidic (Ver.1603),I,と,ト
上代（万葉集）Unidic (Ver.1603),I,月,ツキ
上代（万葉集）Unidic (Ver.1603),I,待て,マテ
上代（万葉集）Unidic (Ver.1603),I,ば,バ
上代（万葉集）Unidic (Ver.1603),I,潮,シオ
上代（万葉集）Unidic (Ver.1603),I,も,モ
上代（万葉集）Unidic (Ver.1603),I,かなひ,カナヒ
上代（万葉集）Unidic (Ver.1603),I,ぬ,ヌ
上代（万葉集）Unidic (Ver.1603),I,今,イマ
上代（万葉集）Unidic (Ver.1603),I,は,ハ
上代（万葉集）Unidic (Ver.1603),I,漕ぎ,コギ
上代（万葉集）Unidic (Ver.1603),I,出で,イデ
上代（万葉集）Unidic (Ver.1603),I,な,ナ
上代（万葉集）Unidic (Ver.1603),B,莫,ナキ
上代（万葉集）Unidic (Ver.1603),I,囂,サワギ
上代（万葉集）Unidic (Ver.1603),I,円,マル
上代（万葉集）Unidic (Ver.1603),I,隣,トナリ
上代（万葉集）Unidic (Ver.1603),I,之,ノ
上代（万葉集）Unidic (Ver.1603),I,大,オオ
上代（万葉集）Unidic (Ver.1603),I,相,アイ
上代（万葉集）Unidic (Ver.1603),I,七,ナナ
上代（万葉集）Unidic (Ver.1603),I,兄,ニイ
上代（万葉集）Unidic (Ver.1603),I,爪,ツメ
上代（万葉集）Unidic (Ver.1603),I,謁,ツカエマツリ
上代（万葉集）Unidic (Ver.1603),I,気,ゲ
上代（万葉集）Unidic (Ver.1603),I,我,ワ
上代（万葉集）Unidic (Ver.1603),I,が,ガ
上代（万葉集）Unidic (Ver.1603),I,背子,セコ
上代（万葉集）Unidic (Ver.1603),I,が,ガ
上代（万葉集）Unidic (Ver.1603),I,い,イ
上代（万葉集）Unidic (Ver.1603),I,立た,タタ
上代（万葉集）Unidic (Ver.1603),I,せ,セ
上代（万葉集）Unidic (Ver.1603),I,り,リ
上代（万葉集）Unidic (Ver.1603),I,けむ,ケム
上代（万葉集）Unidic (Ver.1603),I,厳橿,イツカシ
上代（万葉集）Unidic (Ver.1603),I,が,ガ
上代（万葉集）Unidic (Ver.1603),I,本,モト
上代（万葉集）Unidic (Ver.1603),B,君,キミ
上代（万葉集）Unidic (Ver.1603),I,が,ガ
上代（万葉集）Unidic (Ver.1603),I,代,ヨ
上代（万葉集）Unidic (Ver.1603),I,も,モ
上代（万葉集）Unidic (Ver.1603),I,我,ワ
上代（万葉集）Unidic (Ver.1603),I,が,ガ
上代（万葉集）Unidic (Ver.1603),I,代,ヨ
上代（万葉集）Unidic (Ver.1603),I,も,モ
上代（万葉集）Unidic (Ver.1603),I,知る,シル
上代（万葉集）Unidic (Ver.1603),I,や,ヤ
上代（万葉集）Unidic (Ver.1603),I,岩代,イワシロ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,岡,オカ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,草根,クサネ
上代（万葉集）Unidic (Ver.1603),I,を,ヲ
上代（万葉集）Unidic (Ver.1603),I,いざ,イザ
上代（万葉集）Unidic (Ver.1603),I,結び,ムスビ
上代（万葉集）Unidic (Ver.1603),I,て,テ
上代（万葉集）Unidic (Ver.1603),I,な,ナ
上代（万葉集）Unidic (Ver.1603),B,我,ワ
上代（万葉集）Unidic (Ver.1603),I,が,ガ
上代（万葉集）Unidic (Ver.1603),I,背子,セコ
上代（万葉集）Unidic (Ver.1603),I,は,ハ
上代（万葉集）Unidic (Ver.1603),I,仮廬,カリイオ
上代（万葉集）Unidic (Ver.1603),I,作ら,ツクラ
上代（万葉集）Unidic (Ver.1603),I,す,ス
上代（万葉集）Unidic (Ver.1603),I,草,カヤ
上代（万葉集）Unidic (Ver.1603),I,なく,ナク
上代（万葉集）Unidic (Ver.1603),I,は,ハ
上代（万葉集）Unidic (Ver.1603),I,小松,コマツ
上代（万葉集）Unidic (Ver.1603),I,が,ガ
上代（万葉集）Unidic (Ver.1603),I,下,モト
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,草,クサ
上代（万葉集）Unidic (Ver.1603),I,を,ヲ
上代（万葉集）Unidic (Ver.1603),I,刈ら,カラ
上代（万葉集）Unidic (Ver.1603),I,さ,サ
上代（万葉集）Unidic (Ver.1603),I,ね,ネ
上代（万葉集）Unidic (Ver.1603),B,我,ワ
上代（万葉集）Unidic (Ver.1603),I,が,ガ
上代（万葉集）Unidic (Ver.1603),I,欲り,ホリ
上代（万葉集）Unidic (Ver.1603),I,し,シ
上代（万葉集）Unidic (Ver.1603),I,野島,ノシマ
上代（万葉集）Unidic (Ver.1603),I,は,ハ
上代（万葉集）Unidic (Ver.1603),I,見せ,ミセ
上代（万葉集）Unidic (Ver.1603),I,つ,ツ
上代（万葉集）Unidic (Ver.1603),I,底,ソコ
上代（万葉集）Unidic (Ver.1603),I,深き,フカキ
上代（万葉集）Unidic (Ver.1603),I,阿胡根,アゴネ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,浦,ウラ
上代（万葉集）Unidic (Ver.1603),I,の,ノ
上代（万葉集）Unidic (Ver.1603),I,玉,タマ
上代（万葉集）Unidic (Ver.1603),I,ぞ,ゾ
上代（万葉集）Unidic (Ver.1603),I,拾は,ヒリハ
上代（万葉集）Unidic (Ver.1603),I,ぬ,ヌ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,或,アル
上代（万葉集）Unidic (Ver.1603),I,頭,ハシ
上代（万葉集）Unidic (Ver.1603),I,云,イヒ
上代（万葉集）Unidic (Ver.1603),I,　,
上代（万葉集）Unidic (Ver.1603),I,我,ワ
上代（万葉集）Unidic (Ver.1603),I,が,ガ
上代（万葉集）Unidic (Ver.1603),I,欲り,ホリ
上代（万葉集）Unidic (Ver.1603),I,し,シ
上代（万葉集）Unidic (Ver.1603),I,子島,コシマ
上代（万葉集）Unidic (Ver.1603),I,は,ハ
上代（万葉集）Unidic (Ver.1603),I,見,ミ
上代（万葉集）Unidic (Ver.1603),I,し,シ
上代（万葉集）Unidic (Ver.1603),I,を,ヲ
上代（万葉集）Unidic (Ver.1603),B,香具山,カグヤマ
上代（万葉集）Unidic (Ver.1603),I,と,ト
上代（万葉集）Unidic (Ver.1603),I,耳成,ミミナシ
上代（万葉集）Unidic (Ver.1603),I,山,ヤマ
上代（万葉集）Unidic (Ver.1603),I,と,ト
上代（万葉集）Unidic (Ver.1603),I,闘ひ,タタカヒ
上代（万葉集）Unidic (Ver.1603),I,し,シ
上代（万葉集）Unidic (Ver.1603),I,時,トキ
上代（万葉集）Unidic (Ver.1603),I,立ち,タチ
上代（万葉集）Unidic (Ver.1603),I,て,テ
上代（万葉集）Unidic (Ver.1603),I,見,ミ
